algorithm,domain,problem,horizon,coverage,total_time,plan_length
main-fd-grounding+madagascar-horizon-9, gripper, prob15.pddl, 9, 0, 5.42, NA
main-fd-grounding+madagascar-horizon-9, gripper, prob16.pddl, 9, 0, 3.76, NA
main-fd-grounding+madagascar-horizon-9, gripper, prob17.pddl, 9, 0, 7.59, NA
main-fd-grounding+madagascar-horizon-9, gripper, prob18.pddl, 9, 0, 5.63, NA
main-fd-grounding+madagascar-horizon-9, gripper, prob19.pddl, 9, 0, 8.23, NA
main-fd-grounding+madagascar-horizon-9, gripper, prob20.pddl, 9, 0, 7.7, NA
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-10-0.pddl, 9, 1, 0.86, 90
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-10-1.pddl, 9, 1, 0.83, 92
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-11-0.pddl, 9, 1, 0.91, 92
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-11-1.pddl, 9, 1, 2.8, 95
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-12-0.pddl, 9, 1, 0.96, 95
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-12-1.pddl, 9, 1, 0.94, 104
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-13-0.pddl, 9, 1, 1.27, 127
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-13-1.pddl, 9, 1, 1.26, 113
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-14-0.pddl, 9, 1, 1.34, 130
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-14-1.pddl, 9, 1, 1.32, 128
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-15-0.pddl, 9, 1, 1.41, 133
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-15-1.pddl, 9, 1, 1.38, 137
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-4-0.pddl, 9, 1, 0.6, 50
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-4-1.pddl, 9, 1, 0.62, 47
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-4-2.pddl, 9, 1, 0.62, 50
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-5-0.pddl, 9, 1, 0.63, 54
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-5-1.pddl, 9, 1, 0.63, 54
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-5-2.pddl, 9, 1, 0.64, 51
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-6-0.pddl, 9, 1, 0.66, 61
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-6-1.pddl, 9, 1, 0.88, 53
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-6-2.pddl, 9, 1, 0.63, 61
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-6-9.pddl, 9, 1, 0.66, 62
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-7-0.pddl, 9, 1, 0.7, 70
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-7-1.pddl, 9, 1, 0.71, 69
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-8-0.pddl, 9, 1, 0.78, 72
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-8-1.pddl, 9, 1, 0.74, 79
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-9-0.pddl, 9, 1, 2.82, 89
main-fd-grounding+madagascar-horizon-9, logistics00, probLOGISTICS-9-1.pddl, 9, 1, 0.74, 86
main-fd-grounding+madagascar-horizon-90, gripper, prob01.pddl, 90, 1, 0.63, 184
main-fd-grounding+madagascar-horizon-90, gripper, prob02.pddl, 90, 1, 0.66, 145
main-fd-grounding+madagascar-horizon-90, gripper, prob03.pddl, 90, 1, 0.72, 188
main-fd-grounding+madagascar-horizon-90, gripper, prob04.pddl, 90, 1, 0.7, 190
main-fd-grounding+madagascar-horizon-90, gripper, prob05.pddl, 90, 1, 0.72, 188
main-fd-grounding+madagascar-horizon-90, gripper, prob06.pddl, 90, 1, 0.76, 186
main-fd-grounding+madagascar-horizon-90, gripper, prob07.pddl, 90, 1, 1.42, 186
main-fd-grounding+madagascar-horizon-90, gripper, prob08.pddl, 90, 1, 0.87, 192
main-fd-grounding+madagascar-horizon-90, gripper, prob09.pddl, 90, 1, 0.84, 192
main-fd-grounding+madagascar-horizon-90, gripper, prob10.pddl, 90, 1, 0.91, 188
main-fd-grounding+madagascar-horizon-90, gripper, prob11.pddl, 90, 1, 0.99, 233
main-fd-grounding+madagascar-horizon-90, gripper, prob12.pddl, 90, 1, 0.97, 196
main-fd-grounding+madagascar-horizon-90, gripper, prob13.pddl, 90, 1, 0.98, 196
main-fd-grounding+madagascar-horizon-90, gripper, prob14.pddl, 90, 1, 1.0, 184
main-fd-grounding+madagascar-horizon-90, gripper, prob15.pddl, 90, 1, 1.75, 220
main-fd-grounding+madagascar-horizon-90, gripper, prob16.pddl, 90, 1, 1.16, 194
main-fd-grounding+madagascar-horizon-90, gripper, prob17.pddl, 90, 1, 1.43, 202
main-fd-grounding+madagascar-horizon-90, gripper, prob18.pddl, 90, 1, 1.27, 194
main-fd-grounding+madagascar-horizon-90, gripper, prob19.pddl, 90, 1, 1.29, 194
main-fd-grounding+madagascar-horizon-90, gripper, prob20.pddl, 90, 1, 1.41, 200
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-10-0.pddl, 90, 1, 0.95, 765
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-10-1.pddl, 90, 1, 0.99, 732
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-11-0.pddl, 90, 1, 1.11, 1069
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-11-1.pddl, 90, 1, 1.06, 787
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-12-0.pddl, 90, 1, 1.12, 1137
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-12-1.pddl, 90, 1, 1.33, 1141
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-13-0.pddl, 90, 1, 1.57, 1211
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-13-1.pddl, 90, 1, 1.53, 1076
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-14-0.pddl, 90, 1, 3.62, 1451
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-14-1.pddl, 90, 1, 1.66, 1353
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-15-0.pddl, 90, 1, 1.8, 1503
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-15-1.pddl, 90, 1, 1.81, 1506
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-4-0.pddl, 90, 1, 0.74, 370
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-4-1.pddl, 90, 1, 1.97, 439
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-4-2.pddl, 90, 1, 0.67, 454
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-5-0.pddl, 90, 1, 0.68, 456
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-5-1.pddl, 90, 1, 0.73, 494
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-5-2.pddl, 90, 1, 0.86, 537
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-6-0.pddl, 90, 1, 0.69, 547
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-6-1.pddl, 90, 1, 0.69, 580
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-6-2.pddl, 90, 1, 0.71, 518
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-6-9.pddl, 90, 1, 0.69, 627
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-7-0.pddl, 90, 1, 0.94, 639
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-7-1.pddl, 90, 1, 0.77, 641
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-8-0.pddl, 90, 1, 0.84, 715
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-8-1.pddl, 90, 1, 2.63, 609
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-9-0.pddl, 90, 1, 0.9, 938
main-fd-grounding+madagascar-horizon-90, logistics00, probLOGISTICS-9-1.pddl, 90, 1, 0.89, 918
main-fd-grounding+madagascar-horizon-91, gripper, prob01.pddl, 91, 1, 2.92, 184
main-fd-grounding+madagascar-horizon-91, gripper, prob02.pddl, 91, 1, 0.64, 145
main-fd-grounding+madagascar-horizon-91, gripper, prob03.pddl, 91, 1, 0.68, 186
main-fd-grounding+madagascar-horizon-91, gripper, prob04.pddl, 91, 1, 0.66, 190
main-fd-grounding+madagascar-horizon-91, gripper, prob05.pddl, 91, 1, 1.96, 188
main-fd-grounding+madagascar-horizon-91, gripper, prob06.pddl, 91, 1, 0.76, 192
main-fd-grounding+madagascar-horizon-91, gripper, prob07.pddl, 91, 1, 0.8, 194
main-fd-grounding+madagascar-horizon-91, gripper, prob08.pddl, 91, 1, 0.93, 196
main-fd-grounding+madagascar-horizon-91, gripper, prob09.pddl, 91, 1, 0.82, 194
main-fd-grounding+madagascar-horizon-91, gripper, prob10.pddl, 91, 1, 0.89, 190
main-fd-grounding+madagascar-horizon-91, gripper, prob11.pddl, 91, 1, 0.92, 233
main-fd-grounding+madagascar-horizon-91, gripper, prob12.pddl, 91, 1, 1.62, 200
main-fd-grounding+madagascar-horizon-91, gripper, prob13.pddl, 91, 1, 0.96, 204
main-fd-grounding+madagascar-horizon-91, gripper, prob14.pddl, 91, 1, 1.03, 198
main-fd-grounding+madagascar-horizon-91, gripper, prob15.pddl, 91, 1, 1.08, 220
main-fd-grounding+madagascar-horizon-91, gripper, prob16.pddl, 91, 1, 1.16, 188
main-fd-grounding+madagascar-horizon-91, gripper, prob17.pddl, 91, 1, 1.37, 199
main-fd-grounding+madagascar-horizon-91, gripper, prob18.pddl, 91, 1, 1.26, 206
main-fd-grounding+madagascar-horizon-91, gripper, prob19.pddl, 91, 1, 1.27, 200
main-fd-grounding+madagascar-horizon-91, gripper, prob20.pddl, 91, 1, 3.38, 200
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-10-0.pddl, 91, 1, 1.01, 774
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-10-1.pddl, 91, 1, 1.01, 742
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-11-0.pddl, 91, 1, 1.05, 1079
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-11-1.pddl, 91, 1, 1.08, 799
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-12-0.pddl, 91, 1, 1.11, 1148
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-12-1.pddl, 91, 1, 1.12, 1150
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-13-0.pddl, 91, 1, 1.87, 1230
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-13-1.pddl, 91, 1, 1.81, 1101
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-14-0.pddl, 91, 1, 1.59, 1426
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-14-1.pddl, 91, 1, 1.74, 1362
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-15-0.pddl, 91, 1, 1.87, 1512
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-15-1.pddl, 91, 1, 1.81, 1530
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-4-0.pddl, 91, 1, 0.65, 378
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-4-1.pddl, 91, 1, 0.78, 447
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-4-2.pddl, 91, 1, 0.67, 459
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-5-0.pddl, 91, 1, 0.69, 464
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-5-1.pddl, 91, 1, 0.81, 504
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-5-2.pddl, 91, 1, 0.68, 543
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-6-0.pddl, 91, 1, 0.69, 552
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-6-1.pddl, 91, 1, 0.67, 579
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-6-2.pddl, 91, 1, 0.68, 528
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-6-9.pddl, 91, 1, 0.75, 635
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-7-0.pddl, 91, 1, 0.78, 651
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-7-1.pddl, 91, 1, 0.78, 652
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-8-0.pddl, 91, 1, 0.83, 721
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-8-1.pddl, 91, 1, 0.91, 618
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-9-0.pddl, 91, 1, 0.86, 955
main-fd-grounding+madagascar-horizon-91, logistics00, probLOGISTICS-9-1.pddl, 91, 1, 0.9, 924
main-fd-grounding+madagascar-horizon-92, gripper, prob01.pddl, 92, 1, 0.61, 188
main-fd-grounding+madagascar-horizon-92, gripper, prob02.pddl, 92, 1, 0.7, 148
main-fd-grounding+madagascar-horizon-92, gripper, prob03.pddl, 92, 1, 0.68, 192
main-fd-grounding+madagascar-horizon-92, gripper, prob04.pddl, 92, 1, 0.7, 194
main-fd-grounding+madagascar-horizon-92, gripper, prob05.pddl, 92, 1, 0.69, 192
main-fd-grounding+madagascar-horizon-92, gripper, prob06.pddl, 92, 1, 0.77, 190
main-fd-grounding+madagascar-horizon-92, gripper, prob07.pddl, 92, 1, 0.8, 184
main-fd-grounding+madagascar-horizon-92, gripper, prob08.pddl, 92, 1, 0.82, 196
main-fd-grounding+madagascar-horizon-92, gripper, prob09.pddl, 92, 1, 0.85, 196
main-fd-grounding+madagascar-horizon-92, gripper, prob10.pddl, 92, 1, 0.88, 196
main-fd-grounding+madagascar-horizon-92, gripper, prob11.pddl, 92, 1, 0.97, 235
main-fd-grounding+madagascar-horizon-92, gripper, prob12.pddl, 92, 1, 0.97, 200
main-fd-grounding+madagascar-horizon-92, gripper, prob13.pddl, 92, 1, 0.99, 196
main-fd-grounding+madagascar-horizon-92, gripper, prob14.pddl, 92, 1, 1.07, 188
main-fd-grounding+madagascar-horizon-92, gripper, prob15.pddl, 92, 1, 1.15, 212
main-fd-grounding+madagascar-horizon-92, gripper, prob16.pddl, 92, 1, 3.05, 198
main-fd-grounding+madagascar-horizon-92, gripper, prob17.pddl, 92, 1, 1.25, 216
main-fd-grounding+madagascar-horizon-92, gripper, prob18.pddl, 92, 1, 1.28, 198
main-fd-grounding+madagascar-horizon-92, gripper, prob19.pddl, 92, 1, 1.32, 198
main-fd-grounding+madagascar-horizon-92, gripper, prob20.pddl, 92, 1, 1.37, 206
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-10-0.pddl, 92, 1, 1.02, 783
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-10-1.pddl, 92, 1, 0.97, 748
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-11-0.pddl, 92, 1, 1.09, 1093
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-11-1.pddl, 92, 1, 1.1, 807
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-12-0.pddl, 92, 1, 1.07, 1161
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-12-1.pddl, 92, 1, 1.14, 1162
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-13-0.pddl, 92, 1, 1.58, 1223
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-13-1.pddl, 92, 1, 1.56, 1110
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-14-0.pddl, 92, 1, 1.7, 1454
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-14-1.pddl, 92, 1, 1.84, 1350
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-15-0.pddl, 92, 1, 1.71, 1538
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-15-1.pddl, 92, 1, 1.83, 1538
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-4-0.pddl, 92, 1, 0.65, 378
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-4-1.pddl, 92, 1, 0.85, 446
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-4-2.pddl, 92, 1, 0.67, 464
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-5-0.pddl, 92, 1, 0.66, 466
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-5-1.pddl, 92, 1, 0.77, 503
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-5-2.pddl, 92, 1, 0.68, 549
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-6-0.pddl, 92, 1, 0.75, 557
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-6-1.pddl, 92, 1, 0.68, 590
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-6-2.pddl, 92, 1, 0.71, 534
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-6-9.pddl, 92, 1, 1.32, 641
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-7-0.pddl, 92, 1, 0.81, 653
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-7-1.pddl, 92, 1, 0.74, 655
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-8-0.pddl, 92, 1, 0.89, 728
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-8-1.pddl, 92, 1, 0.82, 621
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-9-0.pddl, 92, 1, 0.9, 958
main-fd-grounding+madagascar-horizon-92, logistics00, probLOGISTICS-9-1.pddl, 92, 1, 0.87, 946
main-fd-grounding+madagascar-horizon-93, gripper, prob01.pddl, 93, 1, 0.6, 188
main-fd-grounding+madagascar-horizon-93, gripper, prob02.pddl, 93, 1, 0.65, 148
main-fd-grounding+madagascar-horizon-93, gripper, prob03.pddl, 93, 1, 0.76, 190
main-fd-grounding+madagascar-horizon-93, gripper, prob04.pddl, 93, 1, 0.68, 194
main-fd-grounding+madagascar-horizon-93, gripper, prob05.pddl, 93, 1, 1.03, 192
main-fd-grounding+madagascar-horizon-93, gripper, prob06.pddl, 93, 1, 0.77, 196
main-fd-grounding+madagascar-horizon-93, gripper, prob07.pddl, 93, 1, 0.78, 198
main-fd-grounding+madagascar-horizon-93, gripper, prob08.pddl, 93, 1, 0.86, 196
main-fd-grounding+madagascar-horizon-93, gripper, prob09.pddl, 93, 1, 0.85, 198
main-fd-grounding+madagascar-horizon-93, gripper, prob10.pddl, 93, 1, 0.87, 194
main-fd-grounding+madagascar-horizon-93, gripper, prob11.pddl, 93, 1, 0.92, 243
main-fd-grounding+madagascar-horizon-93, gripper, prob12.pddl, 93, 1, 0.9, 204
main-fd-grounding+madagascar-horizon-93, gripper, prob13.pddl, 93, 1, 0.98, 208
main-fd-grounding+madagascar-horizon-93, gripper, prob14.pddl, 93, 1, 1.05, 202
main-fd-grounding+madagascar-horizon-93, gripper, prob15.pddl, 93, 1, 2.03, 228
main-fd-grounding+madagascar-horizon-93, gripper, prob16.pddl, 93, 1, 1.17, 194
main-fd-grounding+madagascar-horizon-93, gripper, prob17.pddl, 93, 1, 1.22, 218
main-fd-grounding+madagascar-horizon-93, gripper, prob18.pddl, 93, 1, 1.23, 210
main-fd-grounding+madagascar-horizon-93, gripper, prob19.pddl, 93, 1, 1.29, 204
main-fd-grounding+madagascar-horizon-93, gripper, prob20.pddl, 93, 1, 1.37, 204
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-10-0.pddl, 93, 1, 1.7, 804
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-10-1.pddl, 93, 1, 1.0, 758
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-11-0.pddl, 93, 1, 1.05, 1102
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-11-1.pddl, 93, 1, 1.04, 814
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-12-0.pddl, 93, 1, 1.14, 1175
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-12-1.pddl, 93, 1, 1.09, 1174
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-13-0.pddl, 93, 1, 1.62, 1262
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-13-1.pddl, 93, 1, 1.55, 1125
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-14-0.pddl, 93, 1, 1.69, 1472
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-14-1.pddl, 93, 1, 1.63, 1395
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-15-0.pddl, 93, 1, 1.88, 1528
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-15-1.pddl, 93, 1, 3.07, 1549
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-4-0.pddl, 93, 1, 0.65, 386
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-4-1.pddl, 93, 1, 0.65, 454
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-4-2.pddl, 93, 1, 0.64, 468
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-5-0.pddl, 93, 1, 0.79, 474
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-5-1.pddl, 93, 1, 0.69, 516
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-5-2.pddl, 93, 1, 1.43, 555
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-6-0.pddl, 93, 1, 0.89, 565
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-6-1.pddl, 93, 1, 0.72, 593
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-6-2.pddl, 93, 1, 0.79, 541
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-6-9.pddl, 93, 1, 0.7, 651
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-7-0.pddl, 93, 1, 1.77, 663
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-7-1.pddl, 93, 1, 0.84, 666
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-8-0.pddl, 93, 1, 2.83, 736
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-8-1.pddl, 93, 1, 0.82, 627
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-9-0.pddl, 93, 1, 1.13, 970
main-fd-grounding+madagascar-horizon-93, logistics00, probLOGISTICS-9-1.pddl, 93, 1, 0.89, 950
main-fd-grounding+madagascar-horizon-94, gripper, prob01.pddl, 94, 1, 0.62, 192
main-fd-grounding+madagascar-horizon-94, gripper, prob02.pddl, 94, 1, 0.73, 151
main-fd-grounding+madagascar-horizon-94, gripper, prob03.pddl, 94, 1, 0.75, 196
main-fd-grounding+madagascar-horizon-94, gripper, prob04.pddl, 94, 1, 0.69, 198
main-fd-grounding+madagascar-horizon-94, gripper, prob05.pddl, 94, 1, 0.74, 196
main-fd-grounding+madagascar-horizon-94, gripper, prob06.pddl, 94, 1, 0.76, 198
main-fd-grounding+madagascar-horizon-94, gripper, prob07.pddl, 94, 1, 0.76, 198
main-fd-grounding+madagascar-horizon-94, gripper, prob08.pddl, 94, 1, 0.84, 200
main-fd-grounding+madagascar-horizon-94, gripper, prob09.pddl, 94, 1, 0.91, 200
main-fd-grounding+madagascar-horizon-94, gripper, prob10.pddl, 94, 1, 0.88, 204
main-fd-grounding+madagascar-horizon-94, gripper, prob11.pddl, 94, 1, 0.95, 231
main-fd-grounding+madagascar-horizon-94, gripper, prob12.pddl, 94, 1, 0.99, 204
main-fd-grounding+madagascar-horizon-94, gripper, prob13.pddl, 94, 1, 1.07, 200
main-fd-grounding+madagascar-horizon-94, gripper, prob14.pddl, 94, 1, 2.87, 200
main-fd-grounding+madagascar-horizon-94, gripper, prob15.pddl, 94, 1, 0.99, 230
main-fd-grounding+madagascar-horizon-94, gripper, prob16.pddl, 94, 1, 1.25, 202
main-fd-grounding+madagascar-horizon-94, gripper, prob17.pddl, 94, 1, 1.26, 212
main-fd-grounding+madagascar-horizon-94, gripper, prob18.pddl, 94, 1, 1.28, 202
main-fd-grounding+madagascar-horizon-94, gripper, prob19.pddl, 94, 1, 1.45, 202
main-fd-grounding+madagascar-horizon-94, gripper, prob20.pddl, 94, 1, 1.39, 220
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-10-0.pddl, 94, 1, 1.01, 799
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-10-1.pddl, 94, 1, 0.97, 764
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-11-0.pddl, 94, 1, 1.09, 1117
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-11-1.pddl, 94, 1, 1.07, 825
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-12-0.pddl, 94, 1, 1.18, 1190
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-12-1.pddl, 94, 1, 1.13, 1193
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-13-0.pddl, 94, 1, 1.79, 1273
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-13-1.pddl, 94, 1, 2.12, 1121
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-14-0.pddl, 94, 1, 1.67, 1507
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-14-1.pddl, 94, 1, 2.91, 1410
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-15-0.pddl, 94, 1, 1.78, 1569
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-15-1.pddl, 94, 1, 1.84, 1571
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-4-0.pddl, 94, 1, 0.8, 386
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-4-1.pddl, 94, 1, 0.64, 460
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-4-2.pddl, 94, 1, 0.82, 476
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-5-0.pddl, 94, 1, 0.69, 476
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-5-1.pddl, 94, 1, 0.69, 516
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-5-2.pddl, 94, 1, 2.5, 561
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-6-0.pddl, 94, 1, 0.69, 569
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-6-1.pddl, 94, 1, 0.72, 606
main-fd-grounding+madagascar-horizon-94, logistics00, probLOGISTICS-6-2.pddl, 94, 1, 0.69, 544
